ID,이름,위도,경도,분류코드,지역코드,이미지
573,동래별장,35.22085,129.0793,1,2,https://dbscthumb-phinf.pstatic.net/3764_000_4/20150717174505539_KSMPWEKRO.jpg/GC042P00675.jpg?type=m4500_4500_fst_nce
574,기장손칼국수,35.15571,129.0582,1,2,https://d2uja84sd90jmv.cloudfront.net/posts/cU7bOi5S8BdKEnXiWEFq1w/m.jpg
575,옛날오막집,35.10882,129.0197,1,2,http://post.phinf.naver.net/MjAyMTAyMDdfMjgw/MDAxNjEyNjc5ODUxMTUy.g9S24pkHiR5X1h9oeJTHn6xSL-Z0rwxEdVS_uJok3FAg.FNYFaF9V2d5BdMo3j3l7i8jZ0KQ62FBR79-3PHoPARwg.JPEG/Iju1fB2VE5YGE_qRkWsYkyXEU1pY.jpg
576,화전국수,35.15566,129.0603,1,2,"https://mp-seoul-image-production-s3.mangoplate.com/1835212_1606016695506774.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
577,중앙모밀,35.10188,129.0353,1,2,https://d2uja84sd90jmv.cloudfront.net/posts/QWJ-f20XevFQB_Xtx9rrfw/m.jpg
578,곰보식당,35.19658,128.9878,1,2,https://ldb-phinf.pstatic.net/20200910_155/15997228297942MxEN_JPEG/xYbca9v9WUzSoK9KyAcC8ucP.jpg
579,우정,35.15487,129.0616,1,2,https://modo-phinf.pstatic.net/20220213_257/1644743557459J0m7H_JPEG/mosa00Rrn1.jpeg
580,고향집칼국수,35.12123,129.0981,1,2,"https://mp-seoul-image-production-s3.mangoplate.com/157662/pev6q8yyvgloaw.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
581,명수정,35.24663,129.0885,1,2,http://post.phinf.naver.net/MjAxNzA4MTFfMTM5/MDAxNTAyNDQzNTY0OTcz.amhmylRWs2S3A52NpqMn1msj8pfhGeHbdHZ5woBQM4Qg.5Ug2NLanZaKPfMoeoQaa2_iHyMi8sWbhTr0Hm5__YpYg.JPEG/IspiiRye9OgZ7V1dhX9801f-lRW0.jpg
582,소문난원조조방낙지본점,35.20405,129.0839,1,2,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2147314f-81db-4c32-bc5d-4140dfd85f46
583,속씨원한대구탕미포본점,35.15891,129.1706,1,2,http://tong.visitkorea.or.kr/cms/resource/24/2794824_image2_1.jpg
584,신화게판 서면,35.15556,129.0568,1,2,http://cdn.ppomppu.co.kr/zboard/data3/2009/0930/1254282488_%BB%E7%C1%F8090728_006.jpg
585,윤희횟집,35.15534,129.1316,1,2,https://ldb-phinf.pstatic.net/20150831_51/1441007934474af0ad_JPEG/12052457_3.jpg
586,어느멋진날,35.25885,129.2343,1,2,http://imgnews.naver.net/image/5566/2021/11/23/0000061017_005_20211123151203304.jpg
587,일번지자갈치산곰장어,35.16104,129.162,1,2,http://tong.visitkorea.or.kr/cms/resource/30/1867230_image2_1.jpg
588,원조범일동매떡,35.14409,129.0603,1,2,https://d2uja84sd90jmv.cloudfront.net/posts/fcTYvtGuJm_Zkd53_iqhPQ/m.jpg
589,서면개금밀면,35.1553,129.0586,1,2,https://d2uja84sd90jmv.cloudfront.net/posts/oHFbJrEaRnShghUT_aZvpQ/m.jpg
590,김유순대구뽈찜,35.13641,129.0915,1,2,http://t1.daumcdn.net/cafeattach/aVeZ/251cf90faa9570fd777dfdda189f080dd7e36009
591,무궁화,35.15686,129.0564,1,2,https://t1.daumcdn.net/cafeattach/smGo/a316b3d95e414ec076139d2e41db14b8906107b7
592,아이온파티 서면,35.15724,129.0582,1,2,http://imgnews.naver.net/image/5464/2017/05/26/0000002361_002_20170526210153087.jpg
593,속시원한 대구탕,35.16102,129.1841,1,2,http://img.ezday.co.kr/cache/board/2008/12/12/d60f82f5653e52eb4dfece56e1ac4b78.JPG
594,할매재첩국,35.15188,129.1164,1,2,https://mp-seoul-image-production-s3.mangoplate.com/30378/reviews/b54adcc06c51.jpg
595,[백년가게]풍년오리박사,35.27586,129.0883,1,2,http://tong.visitkorea.or.kr/cms/resource/16/2616416_image2_1.jpg
596,소문난원조조방낙지,35.20401,129.0839,1,2,https://igx.4sqi.net/img/general/600x600/8620835_gHJ1MRRASWwrB7Ee2YiEOU8q74Y-odNuiPfpdEcR9pE.jpg
597,양산왕돼지국밥,35.18499,129.1264,1,2,http://post.phinf.naver.net/20160614_124/1465894223778uJDsX_JPEG/II_DSgDXlpMGHMG8VOuw-qqr-Fhs.jpg
598,돌고래순두부,35.10154,129.0297,1,2,https://img.theqoo.net/img/YDCXB.jpg
599,개금밀면,35.15259,129.0251,1,2,http://cfile211.uf.daum.net/image/125D7D324C4E4B3D58CB77
600,막썰어파는횟집 서면,35.15558,129.0563,1,2,https://ldb-phinf.pstatic.net/20210520_78/16214755476371MEH5_JPEG/LnF0fVTBDW-7XjPTvwku3Co7.JPG.jpg
601,원산면옥,35.09899,129.0311,1,2,http://post.phinf.naver.net/MjAyMTA3MTFfMTg0/MDAxNjI2MDE0MzkzOTAx.uBxFv83dRizYC8TPWrkxSvwXp1oRieNbfs64zXQ-vz4g.UWvdeMzwodoqg-O47xMli2de671JzmdTHO9NQX_JmBkg.JPEG/IxNFsCLtvv1XloGSZS_-HP9bCqEI.jpg
602,감나무집,35.24421,129.0558,1,2,https://ldb-phinf.pstatic.net/20200712_17/1594545889043OaUkS_JPEG/bn1uetR3rTu6cd_8wwlYoK6g.JPG.jpg
603,일광대복집,35.26701,129.2335,1,2,"https://mp-seoul-image-production-s3.mangoplate.com/147811_1654517341530989.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
604,옹고집,35.15537,129.0566,1,2,http://shop1.phinf.naver.net/20210909_17/1631150801373xOpjU_JPEG/2_P307677600_basic_1624477656518.jpg
605,물꽁식당,35.10452,129.0244,1,2,http://tong.visitkorea.or.kr/cms/resource/33/1982733_image2_1.jpg
606,대구횟집,35.09719,129.0314,1,2,http://imgnews.naver.net/image/5369/2022/02/28/0000115490_001_20220228101802119.jpg
607,육회별장,35.15999,129.1543,1,2,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=07ce1c2e-d9e2-4a10-b8a1-0eb0cd10a2c5
608,원조소문난산곰장어,35.22064,129.0815,1,2,https://ldb-phinf.pstatic.net/20190617_6/1560776962608MqrE1_JPEG/t_i3JSlPy_SQNKWjE63Ag2Gc.jpg
609,뜨락,35.15537,129.0561,1,2,https://ldb-phinf.pstatic.net/20210131_156/1612069325259LQH1b_JPEG/UMfDe4DUIAOw2DC00rsbMJyz.jpg
610,좋은쌀로밥짓고,35.10205,129.0312,1,2,"https://mp-seoul-image-production-s3.mangoplate.com/1835212_1606647807867074.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
611,참나무숯불구이,35.22707,129.0857,1,2,http://img.ezmember.co.kr/cache/board/2017/04/06/TMP_0de913b59783d9c90d64b5ab6a6880fe.jpg
612,우정갈비,35.25478,129.0846,1,2,"https://mp-seoul-image-production-s3.mangoplate.com/255480/2082544_1641739091399_135279?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
613,미도식당,35.29636,129.2604,1,2,https://ldb-phinf.pstatic.net/20190328_179/1553763802245LD0G6_JPEG/hxi5nIG8qvKGewtGECa7xtk7.jpg
614,풍원장 고기정찬 (달맞이 점),35.15966,129.1826,1,2,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cbff7a94-9620-444c-80a4-a640bde60594
615,원조할매낙지,35.14215,129.0602,1,2,https://dbscthumb-phinf.pstatic.net/3764_000_4/20150718140614923_RB5V02D23.jpg/GC042P25262.jpg?type=m4500_4500_fst_nce
616,서삼집,35.15381,129.0602,1,2,http://imgnews.naver.net/image/5355/2020/09/21/21_366510-85_20200921141220349.jpg
617,윤가네신토불이보쌈,35.16287,129.1622,1,2,https://mp-seoul-image-production-s3.mangoplate.com/32463/98899_1471595273629_31045
618,미설횟집,35.15596,129.0546,1,2,
619,볼태기집,35.1775,129.0752,1,2,http://tong.visitkorea.or.kr/cms/resource/44/1902044_image2_1.jpg
620,밀레니엄횟집,35.1548,129.1318,1,2,"https://mp-seoul-image-production-s3.mangoplate.com/2050161_1643110438463057.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
621,이모양곱창,35.15451,129.0553,1,2,http://post.phinf.naver.net/MjAxNzA2MDFfODAg/MDAxNDk2MzExNjM3NDg2.OVbctYQEFBXTMzNkbRXSlvKOlA6ts3PnOQBi8RXZWZQg.Ao_OSkcy00Z-j2XqgspRgwdgS7ZkNZpVlb0qvioP5Yog.JPEG/I41WHbJENXJAos95T6FVATUFCy-w.jpg
622,포항돼지국밥,35.15595,129.0586,1,2,https://d2uja84sd90jmv.cloudfront.net/posts/tskFfOFwJTM7hBNzmJt9rA/m.jpg
623,송정집,35.17621,129.1964,1,2,https://cdn.ppomppu.co.kr/zboard/data3/2014/0813/1407922998_IMG_3546.JPG
624,바다횟집,35.09716,129.0312,1,2,https://ldb-phinf.pstatic.net/20210920_23/1632109018839BQ9Ff_JPEG/9-NpYiNbRX6ktXX08Df3KytL.jpg
625,[백년가게]옥미아구찜,35.17373,129.1088,1,2,http://tong.visitkorea.or.kr/cms/resource/46/2563346_image2_1.JPG
626,토비코,35.22887,129.0858,1,2,https://d2uja84sd90jmv.cloudfront.net/posts/MaS8QVVZZykllgYouPQJew/m.jpg
627,부평족발,35.09958,129.0273,1,2,https://ldb-phinf.pstatic.net/20151005_105/1444038241559Rq4ai_JPEG/166955587374892_11.jpg
628,기장방우횟집,35.24141,129.0943,1,2,http://img.ezday.co.kr/cache/board/blogex/2009/11/13/e801f6798138a2d8d4050c890d21a13a.jpg
629,마음이머무는곳심연,35.12279,129.084,1,2,http://imgnews.naver.net/image/005/2019/07/05/201907050009_23110924087009_3_20190705001003856.jpg
630,밥앤밥 센트럴스퀘어,35.15201,129.0609,1,2,http://tong.visitkorea.or.kr/cms/resource/46/2660246_image2_1.png
631,제주가 서면,35.15585,129.0567,1,2,https://ldb-phinf.pstatic.net/20211227_112/1640581622973d5F4U_JPEG/%B7%CE%C4%ED.jpg
632,무심정,35.25196,129.0559,1,2,http://post.phinf.naver.net/MjAxNzEwMDlfNzIg/MDAxNTA3NTE1OTk1ODA3.mpTc-J5hawOQWL7NBXBezBXvsIz9UK33IR1R1q4XmHcg.-cc0tc7dwvK_uiSBMKvPW2eXUsXmkoOp7VhKxjJ9w7wg.JPEG/I3Zh8dciL_VzBrQSDCwW9BTeDzaI.jpg
633,정림한정식,35.20304,129.0852,1,2,"https://mp-seoul-image-production-s3.mangoplate.com/17007/lnyqqp1my3goo2.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
634,고스락,35.32235,129.2698,1,2,http://storage.enuri.info/pic_upload/knowbox/mobile_img/202009/2020090707103669795.jpg
635,시골밥상,35.15533,129.0564,1,2,http://t1.daumcdn.net/tvpot/thumb/s5fc5aVouo2C2bUYbVVcw2w/thumb.png
636,고향맛,35.15638,129.0588,1,2,http://imgnews.naver.net/image/5232/2016/05/27/art_1464332521_99_20160527163605.jpg
637,부산명물횟집,35.09713,129.0311,1,2,https://ldb-phinf.pstatic.net/20150925_252/1443162331955euBVj_JPEG/166875555543541_10.jpg
638,남도꼬막한정식,35.15533,129.0567,1,2,"https://mp-seoul-image-production-s3.mangoplate.com/190975/dkm0d9ztycpcmq.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
639,옛날국수,35.1552,129.0571,1,2,http://img3.tmon.kr/cdn4/deals/2022/07/29/12542014226/12542014226_front_25a889623f.jpg
640,원조서울삼계탕,35.0983,129.0326,1,2,http://post.phinf.naver.net/MjAyMjA3MTNfMTEy/MDAxNjU3Njg4OTMzOTY3.QK6BYLDvbRAVHzMp2JwCb2HQIqE-UCtoj7YqBDWyq6Ug.eX0NGSUDOmBVNl6VM57CpBL1tzPolhoAE01QNjk1_Sog.JPEG/IdOh2CNRvhArmyv68RVnf9MHd1dw.jpg
641,전산가든,35.25782,129.2429,1,2,http://post.phinf.naver.net/MjAxODA3MTNfMjQ0/MDAxNTMxNDQ5Mjk3MjYz.NVm3foj5Q308qsnpznSneR6d35esR16SAMGaEv9XT-Mg.Or2xHcEsMbirW4SJVGeqLxugP3JclQnSMjbCa1I1jj4g.JPEG/Iepe7HQb2agp6hE-Y-ha5gLU5l6Y.jpg
642,해운대암소갈비집,35.16325,129.1663,1,2,https://d2uja84sd90jmv.cloudfront.net/posts/qHZ-qd3D-aApcwNemhp2ow/m.jpg
643,을숙도횟집,35.10974,128.9652,1,2,"https://mp-seoul-image-production-s3.mangoplate.com/158673/jvu-r2f4tt9dua.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
644,서면관,35.15585,129.0607,1,2,https://ldb-phinf.pstatic.net/20200818_42/1597742233610DFFfe_JPEG/tCMhnCcfZNyALVdAEdOfZ2kp.jpg
645,거대갈비,35.16194,129.1673,1,2,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/17126478_656497317876184_7204526941452369920_n.jpg
646,상국이네,35.16201,129.163,1,2,https://d2uja84sd90jmv.cloudfront.net/posts/Q3XfBP7QAKHWt9ogZz4L8Q/m.jpg
647,장씨해녀집,35.21805,129.2274,1,2,https://img.siksinhot.com/article/1492567743722336.jpg
648,정동진해물탕,35.1605,129.0555,1,2,https://ldb-phinf.pstatic.net/20220713_107/1657688363342FWAaL_JPEG/%C7%D8%B9%B0%C2%F2_IMG_3787.JPG
649,일번횟집,35.22383,129.227,1,2,https://ldb-phinf.pstatic.net/20201023_136/1603446696646vwE3z_JPEG/hJD2yeEUbFBvRRFOgp-Q74nk.jpg
650,묵은지돼지김치찌개,35.15553,129.0575,1,2,http://post.phinf.naver.net/MjAxNzA3MDFfNDAg/MDAxNDk4OTAyMjMxMjQz.CkPEvZNXpabYjQ_TrO3j_gb1g3yW0ysgTA02AdXFeNsg.hUHjTqL7GwR5WxmjuSbaUz7J0ldUT1HFp-J7vlBRQDMg.JPEG/IfpMfi5Zvsa5plgczXtFy7AkkiyY.jpg
651,급행장,35.1581,129.058,1,2,http://tong.visitkorea.or.kr/cms/resource/07/1960507_image2_1.jpg
652,금오횟집,35.16119,129.1881,1,2,https://ldb-phinf.pstatic.net/20181116_99/1542356071600AMC9l_JPEG/lXI9ETSE2A4QdDJ6vX8G68rJ.JPG.jpg
653,오륙도가원,35.10688,129.1114,1,2,"https://mp-seoul-image-production-s3.mangoplate.com/16969/50747_1516968114197_55978?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
654,동백샤브샤브,35.15749,129.1818,1,2,https://d2uja84sd90jmv.cloudfront.net/posts/_OxagqeD_pspqmjCeQDZjQ/m.jpg
655,해풍가마솥,35.2152,129.2236,1,2,https://ldb-phinf.pstatic.net/20211216_225/1639616721503RyfEm_JPEG/KakaoTalk_20211216_100258606_02.jpg
656,영진돼지국밥,35.09668,128.9579,1,2,https://d2uja84sd90jmv.cloudfront.net/posts/pvydQ2uZxO0Lc-yOFjgSjA/m.jpg
657,제일 산꼼장어,35.09721,129.0323,1,2,https://mp-seoul-image-production-s3.mangoplate.com/250477/1214241_1618667926271_67883
658,대궁삼계탕,35.10267,129.0201,1,2,"https://mp-seoul-image-production-s3.mangoplate.com/26832/fng1tndkrdhznx.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
659,기장집,35.24413,129.0552,1,2,http://shop1.phinf.naver.net/20211206_278/1638781190737kUu6y_JPEG/thumb_9wz7h4f_20211113234321675563_3.jpg
660,산성청송가든,35.24484,129.0552,1,2,http://tong.visitkorea.or.kr/cms/resource/66/1982766_image2_1.jpg
661,까만돈,35.15319,129.057,1,2,"https://mp-seoul-image-production-s3.mangoplate.com/230659/jwgffcny3gndqa.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
662,해운대기와집대구탕,35.1582,129.1745,1,2,http://post.phinf.naver.net/MjAxNzAzMjBfMjMz/MDAxNDkwMDA3NzE5NDM2.3C7g2TzL-DO5Lv1tyQJctb-KipI7zn6-fKcQ3VRWY6cg.3C3EvNIdFWd0sc0W01LEDrFLGlRD2u-BHDyKvMkeS84g.JPEG/I8kuCqqg-fZhMmPWqge_Jc4MUUUQ.jpg
663,해운대 가야밀면,35.16889,129.1664,1,2,https://ldb-phinf.pstatic.net/20200525_90/1590386138102yU9pi_JPEG/VZgSSw4leH_0kKM9kswk5iqc.jpg
664,문화쌈밥,35.12876,129.0932,1,2,http://imgnews.naver.net/image/5017/2015/09/19/d4adfa84_99_20150919161905.jpg
665,동래밀면,35.19842,129.0842,1,2,https://ldb-phinf.pstatic.net/20191113_136/1573646327425o9QiO_JPEG/cTMsPQYaqxW9L2Z1P1O-aA7l.jpeg.jpg
666,수정궁,35.15361,129.1245,1,2,https://img.theqoo.net/img/QSsgv.jpg
667,쌍둥이돼지국밥(2호점),35.13182,129.0923,1,2,http://tong.visitkorea.or.kr/cms/resource/76/2759676_image2_1.jpg
668,사미헌,35.159,129.0567,1,2,https://dnvefa72aowie.cloudfront.net/origin/article/202206/f75b07543ea909a604e0e2566e0e31406b41b10c1eb5a63c650f2731e050d23a.webp?q=95&s=1440x1440&t=inside
669,성안집,35.24607,129.0615,1,2,"https://mp-seoul-image-production-s3.mangoplate.com/24593/i6lrdnejjucxvt.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
670,마산게낙찜,35.15492,129.1445,1,2,http://imgnews.naver.net/image/082/2018/04/18/0000797711_001_20180419131406223.jpg
671,할매가야밀면,35.09895,129.0312,1,2,https://d2uja84sd90jmv.cloudfront.net/posts/VFyplM-9ZF7FxZtNRHgvwA/m.jpg
672,신라횟집,35.15594,129.1237,1,2,https://d2uja84sd90jmv.cloudfront.net/posts/wBSQi4k0mK7qJq7SG0tbCg/m.jpg
673,숟가락젓가락,35.09991,129.0301,1,2,http://shop1.phinf.naver.net/20210314_274/1615705133762m7Ljf_PNG/16841029470659878_845509600.png
674,꺼먹동네횟집,35.29849,129.2595,1,2,https://dbscthumb-phinf.pstatic.net/3764_000_4/20150718072401771_47KIN7U1V.jpg/GC042P20356.jpg?type=m4500_4500_fst_nce
675,영빈관,35.10016,129.0349,1,2,http://imgnews.naver.net/image/629/2020/10/19/202097791603067746_20201019095436539.jpg
676,오륙도낙지,35.24182,129.0902,1,2,"https://mp-seoul-image-production-s3.mangoplate.com/24322/9a6udniaja2fj8.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
677,감내맛집,35.09896,129.0093,1,2,http://post.phinf.naver.net/MjAxNzAzMjJfMjgg/MDAxNDkwMTYwNjkwMzUy.Foquq-C1V4GbakAWlUFsDsfXvH0yAhTKNKVyKTFsxh4g.-ynLVwuf4VPd9tUcUSQU3xNdQI5iWJZrtwJAgqmRouAg.PNG/ITc-ell8k7pi_hC6Gi46LNcDfi_E.jpg
678,신가야밀면,35.15261,129.0258,1,2,https://ldb-phinf.pstatic.net/20220401_68/1648788667284zyWrG_JPEG/image.jpg
679,남항횟집,35.22423,129.227,1,2,https://ldb-phinf.pstatic.net/20171114_207/1510654974025kIX10_JPEG/CgF2Uz3CnvGr_H-e5oRZ0PXZ.jpg
680,감천 아지매 밥집,35.09381,129.0089,1,2,http://post.phinf.naver.net/MjAxNzA4MTFfNTkg/MDAxNTAyNDQzMjM2NTYw.r1u5U3bVGbvXsjh-MTY1ZHCic38s8CdQgW0il8SqjBkg.EOD900UPojuvJLAgWB6QT8UejpIqvSoZvZkRgtWeV38g.JPEG/IKsEXwqhjusvby9MeFHgwE4NyFY4.jpg
681,광안리 언양불고기부산집(언양불고기부산집),35.14776,129.1134,1,2,http://post.phinf.naver.net/MjAxNzA1MThfMjgg/MDAxNDk1MTAxOTM2Nzg3.-TkDgjBkUYmjrhnlI78bxysNGnXmkX8mYmaizEy0AQMg.95ix-AdJaB3Lm7OCp07cvtpdAvuQ46ch_Vlqpzcnm0Ig.JPEG/IJhFBlL7XGXWCZAqsWyl14FKicWE.jpg
682,깃발집 미주구리 물회,35.22048,129.0839,1,2,http://post.phinf.naver.net/MjAxNzA2MDRfMTky/MDAxNDk2NTcxMDM4OTU5.h4L7XF0XN9ho0EwZrUB5vNoVP93sro_I8Ud19_J8mNgg.wWfULMDu_dVLiF9xp8V_LJP8hzkVcrAXGlOTjB7kqnsg.JPEG/ImRQ5Ccmi7Br7O98O1VX31X3yoz8.jpg
683,할매재첩국,35.19339,128.9861,1,2,https://mp-seoul-image-production-s3.mangoplate.com/30378/reviews/b54adcc06c51.jpg
684,기장혼국보미역,35.18364,129.2109,1,2,https://img.siksinhot.com/article/1571126441428565.jpg
685,명지첫집,35.09586,128.9245,1,2,https://ldb-phinf.pstatic.net/20181213_216/1544674101659DSKyR_JPEG/8sKLy_esTCV6uSxzB4uF-6qo.jpg
686,해운대원조할매국밥,35.17155,129.1727,1,2,https://ldb-phinf.pstatic.net/20200726_165/1595724247059dWVnJ_PNG/Y-8dwHQHM3ZjolH219bVnEMG.PNG.png
687,본가콩나물해장국,35.15582,129.1231,1,2,http://tpholic.com/xe/files/attach/images/63/697/923/001/a.JPG
688,혼밥대왕,35.10297,129.024,1,2,https://modo-phinf.pstatic.net/20210208_249/1612768582494qe4QW_PNG/mosaGDAkNU.png
689,초량불백,35.12055,129.0388,1,2,http://post.phinf.naver.net/MjAxODAzMDJfMTYz/MDAxNTE5OTk4OTUxMTU2.jg9rITEVOp7XKVeDsPgO5Hmq3PohFPGD9UG6u57ryi8g.4Bowmd-UiDziK8rAXgIkfQqUf5fuCfJSoakDaYEM7jMg.JPEG/I5y2_uPGzKAzZCaM2Szsq-cuS7yg.jpg
690,목장원,35.07166,129.0574,1,2,http://post.phinf.naver.net/MjAxNzA3MThfMjQ2/MDAxNTAwMzQ2MDIwNzAw.bDyAWfi4-JI5CdFjmcbJPX0cqFVEOH1Vqaifvg4q-qEg.ResFI-0fHMIbru_nIQMY7V7rHpzlYwHpwzZVjVHEFmog.JPEG/IWAuLM0eHWBB6i_MjBLOeUeU9FfA.jpg
691,수민이네,35.16063,129.191,1,2,https://d2uja84sd90jmv.cloudfront.net/posts/CWRXB4MB5Q0_6b4lrouZkg/m.jpg
692,무진장횟집,35.21712,129.2261,1,2,https://d2uja84sd90jmv.cloudfront.net/posts/CqHh3V6qGdtShcfdJ4s39g/m.jpg
693,동백섬횟집,35.16043,129.1547,1,2,https://d2uja84sd90jmv.cloudfront.net/posts/PWLNBZyVT0z2_0IkWFKKvw/m.jpg
694,새아침맛집,35.15886,129.1707,1,2,http://post.phinf.naver.net/MjAxNzAyMDNfNDUg/MDAxNDg2MDg0MzgxMTg4.g6647nXwkEzNStVmCje6WcLW7IbBNnNBgglMjtWIRY0g.m97a07ehcNnBX-J11Klp1SoTY718tjL8NJzG7AntzsEg.JPEG/IUwS3IQQ5KYg6tmatuGkAPYwAXtA.jpg
695,남포삼계탕,35.0988,129.0306,1,2,https://ldb-phinf.pstatic.net/20150925_106/1443162560491Df3LE_JPEG/166875555935046_7.jpg
696,[백년가게]일송면옥,35.22875,129.0918,1,2,https://ldb-phinf.pstatic.net/20190218_125/1550463190525xL80p_JPEG/wHRID99o-n84D719LqUodGCC.jpg
697,사천게장집,35.19359,128.9856,1,2,http://tong.visitkorea.or.kr/cms/resource/95/2790695_image2_1.JPG
698,광안리부산횟집,35.15338,129.1247,1,2,http://imgnews.naver.net/image/5679/2019/04/26/2019042616300901182124506bdf112113123299_20190426163226058.jpg
699,일품한우,35.16026,129.1594,1,2,http://shop1.phinf.naver.net/20210912_180/1631458129569SaHTu_JPEG/32593909271103035_536647883.jpg
700,초원농원,35.19228,128.9829,1,2,http://post.phinf.naver.net/MjAxNzA4MjlfMTgx/MDAxNTAzOTc0MzEwMTE3.amP4XH1T0aIUg_QplmA7tWk1xPAt1ZqQgIeGtHUvDg8g.EUDRkxifAm0oiwl1WesdLIpB6QXSCd2qQ-p9h2Ulcvgg.JPEG/IXMAA1FjqauaR7hBi_V-YUl6f524.jpg
701,용암할매횟집,35.2238,129.2309,1,2,http://post.phinf.naver.net/20161020_284/147695071361417yhx_JPEG/I82-rrEjyfKuorOJKnVw5cb3Qtjs.jpg
702,밀양순대돼지국밥,35.16154,129.1603,1,2,https://ldb-phinf.pstatic.net/20200502_114/1588391505880O9wgf_JPEG/TbQbWqdNmYjZXuCTd9Oa7KUW.jpg
703,해변짚불곰장어,35.18544,129.2116,1,2,http://tong.visitkorea.or.kr/cms/resource/95/1902295_image2_1.jpg
704,오양수산,35.2226,129.227,1,2,https://ldb-phinf.pstatic.net/20210219_114/1613661011003QlK6K_JPEG/z-57qcPXGn5e1N8Q9mUNAUaq.jpeg.jpg
705,한양족발,35.09961,129.0265,1,2,http://post.phinf.naver.net/20160617_60/1466148549469VloDf_JPEG/I8NGotaDHee-qccPo_dhSnVjZ7ws.jpg
706,청도할매아구찜,35.20112,129.1319,1,2,http://tong.visitkorea.or.kr/cms/resource/93/1982893_image2_1.jpg
707,[백년가게]죽도집 (죽도횟집),35.2196,129.2269,1,2,http://tong.visitkorea.or.kr/cms/resource/95/2608595_image2_1.JPG
708,동래원조산곰장어,35.20216,129.0858,1,2,http://imgnews.naver.net/image/082/2018/08/22/0000830605_003_20180822223228479.jpg
709,우리이모집,35.06103,129.0775,1,2,http://post.phinf.naver.net/MjAxNzA5MjZfMTY2/MDAxNTA2NDA5MzMwNDIy.dmt4ZYRBHGo3Zdc0bOdglrRVN_l6ikkvkqxqY2mS0dYg.E0_3MQcugLn2v2JK2yFq2HEuWGVjBbY-GcN453NH6g0g.JPEG/IfLGg-_-pha0QZR-2iaHrQ9sbB6o.jpg
710,대궐안집,35.16173,128.9841,1,2,https://d2uja84sd90jmv.cloudfront.net/posts/aEIbPfofDcWhu82oMFPG6Q/m.jpg
711,장산왕족발,35.16863,129.1689,1,2,http://imgnews.naver.net/image/082/2021/05/19/0001092049_002_20210519161203272.jpg
712,청도치킨,35.13583,129.0983,1,2,https://ldb-phinf.pstatic.net/20190525_144/1558780169824QaCwF_JPEG/cDMwBxCorYA6Z8CkSaOYlcxv.jpg
713,하기연진주냉면,35.10283,128.9677,1,2,"https://mp-seoul-image-production-s3.mangoplate.com/194932_1432690843786?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
714,압구정갈비,35.27507,129.0857,1,2,"https://mp-seoul-image-production-s3.mangoplate.com/added_restaurants/505683_1464764557839675.jpg?fit=around%7C512:512&crop=512:512;*,*&output-format=jpg&output-quality=80"
715,어쭈,35.15316,129.0581,1,2,http://img.ezmember.co.kr/cache/board/2015/12/10/aefc4d7717ea97f14871967dc8ff48b1.jpg
716,청와정,35.16411,129.0362,1,2,http://imgnews.naver.net/image/5193/2020/02/14/0000348875_001_20200214111823994.jpg
717,곰내재468,35.30638,129.1725,1,2,http://post.phinf.naver.net/MjAxODA0MjBfMTU3/MDAxNTI0MjA1ODEzMjIw.dbePJpBD4fFA_vLvql6LIkGsKaqklYXoYNbY1IVAFR4g.MncvrXNtCnzEKqXZ_p-BdKlAOq-vwKc84z-v6lFB26og.JPEG/IpJHkv844sGe2Y4HlbyWsx4_kyOY.jpg
718,성일집,35.09943,129.0375,1,2,https://dbscthumb-phinf.pstatic.net/3764_000_4/20150718055225529_GE7F1TE1K.jpg/GC042P11494.jpg?type=m4500_4500_fst_nce
